Entity,Code,Day,Weekly new hospital admissions per million
South Africa,ZAF,2021-03-13,32.491
South Africa,ZAF,2021-03-20,31.923
South Africa,ZAF,2021-03-27,29.352
South Africa,ZAF,2021-04-03,27.816
South Africa,ZAF,2021-04-10,29.402
South Africa,ZAF,2021-04-17,32.908
South Africa,ZAF,2021-04-24,36.281
South Africa,ZAF,2021-05-01,37.5
South Africa,ZAF,2021-05-08,43.026
South Africa,ZAF,2021-05-15,49.588
South Africa,ZAF,2021-05-22,61.225
South Africa,ZAF,2021-05-29,73.764
South Africa,ZAF,2021-06-05,83.18
South Africa,ZAF,2021-06-12,109.026
South Africa,ZAF,2021-06-19,134.955
South Africa,ZAF,2021-06-26,177.564
South Africa,ZAF,2021-07-03,212.359
South Africa,ZAF,2021-07-10,245.902
South Africa,ZAF,2021-07-17,238.455
South Africa,ZAF,2021-07-24,219.455
South Africa,ZAF,2021-07-31,192.34
South Africa,ZAF,2021-08-07,173.674
South Africa,ZAF,2021-08-14,158.764
South Africa,ZAF,2021-08-21,164.207
South Africa,ZAF,2021-08-28,143.738
South Africa,ZAF,2021-09-04,115.22
South Africa,ZAF,2021-09-11,92.146
South Africa,ZAF,2021-09-18,64.214
South Africa,ZAF,2021-09-25,42.726
South Africa,ZAF,2021-10-02,34.428
South Africa,ZAF,2021-10-09,24.61
South Africa,ZAF,2021-10-16,19.535
South Africa,ZAF,2021-10-23,14.275
South Africa,ZAF,2021-10-30,10.519
South Africa,ZAF,2021-11-06,10.151
South Africa,ZAF,2021-11-13,10.235
South Africa,ZAF,2021-11-20,13.073
South Africa,ZAF,2021-11-27,26.297
South Africa,ZAF,2021-12-04,70.258
South Africa,ZAF,2021-12-11,136.625
South Africa,ZAF,2021-12-18,163.573
South Africa,ZAF,2021-12-25,164.007
South Africa,ZAF,2022-01-01,142.752
South Africa,ZAF,2022-01-08,122.233
South Africa,ZAF,2022-01-15,89.759
South Africa,ZAF,2022-01-22,59.939
South Africa,ZAF,2022-01-29,51.608
South Africa,ZAF,2022-02-05,41.924
South Africa,ZAF,2022-02-12,36.264
South Africa,ZAF,2022-02-19,30.604
South Africa,ZAF,2022-02-26,25.812
South Africa,ZAF,2022-03-05,20.97
South Africa,ZAF,2022-03-12,19.1
South Africa,ZAF,2022-03-19,16.713
South Africa,ZAF,2022-03-26,16.663
South Africa,ZAF,2022-04-02,15.878
South Africa,ZAF,2022-04-09,16.295
South Africa,ZAF,2022-04-16,16.696
South Africa,ZAF,2022-04-23,28.851
South Africa,ZAF,2022-04-30,37.65
South Africa,ZAF,2022-05-07,48.686
South Africa,ZAF,2022-05-14,57.335
South Africa,ZAF,2022-05-21,52.576
South Africa,ZAF,2022-05-28,41.69
South Africa,ZAF,2022-06-04,30.554
South Africa,ZAF,2022-06-11,25.412
South Africa,ZAF,2022-06-18,16.563
South Africa,ZAF,2022-06-25,12.923
South Africa,ZAF,2022-07-02,8.231
South Africa,ZAF,2022-07-09,6.896
South Africa,ZAF,2022-07-16,5.56
South Korea,KOR,2021-11-13,63.359
South Korea,KOR,2021-11-14,63.649
South Korea,KOR,2021-11-15,66.003
South Korea,KOR,2021-11-16,67.45
South Korea,KOR,2021-11-17,66.312
South Korea,KOR,2021-11-18,67.586
South Korea,KOR,2021-11-19,68.473
South Korea,KOR,2021-11-20,70.423
South Korea,KOR,2021-11-21,71.291
South Korea,KOR,2021-11-22,73.395
South Korea,KOR,2021-11-23,74.919
South Korea,KOR,2021-11-24,78.991
South Korea,KOR,2021-11-25,81.076
South Korea,KOR,2021-11-26,83.604
South Korea,KOR,2021-11-27,83.411
South Korea,KOR,2021-11-28,87.965
South Korea,KOR,2021-11-29,87.676
South Korea,KOR,2021-11-30,89.355
South Korea,KOR,2021-12-01,88.699
South Korea,KOR,2021-12-02,90.397
South Korea,KOR,2021-12-03,91.285
South Korea,KOR,2021-12-04,91.015
South Korea,KOR,2021-12-05,92.057
South Korea,KOR,2021-12-06,94.064
South Korea,KOR,2021-12-07,95.743
South Korea,KOR,2021-12-08,100.259
South Korea,KOR,2021-12-09,103.791
South Korea,KOR,2021-12-10,104.678
South Korea,KOR,2021-12-11,108.519
South Korea,KOR,2021-12-12,109.387
South Korea,KOR,2021-12-13,109.696
South Korea,KOR,2021-12-14,110.468
South Korea,KOR,2021-12-15,109.909
South Korea,KOR,2021-12-16,107.033
South Korea,KOR,2021-12-17,106.184
South Korea,KOR,2021-12-18,104.543
South Korea,KOR,2021-12-19,101.996
South Korea,KOR,2021-12-20,99.757
South Korea,KOR,2021-12-21,97.171
South Korea,KOR,2021-12-22,95.782
South Korea,KOR,2021-12-23,93.601
South Korea,KOR,2021-12-24,92.578
South Korea,KOR,2021-12-25,89.702
South Korea,KOR,2021-12-26,87.039
South Korea,KOR,2021-12-27,83.372
South Korea,KOR,2021-12-28,79.242
South Korea,KOR,2021-12-29,76.309
South Korea,KOR,2021-12-30,74.417
South Korea,KOR,2021-12-31,71.696
South Korea,KOR,2022-01-01,70.828
South Korea,KOR,2022-01-02,68.415
South Korea,KOR,2022-01-03,67.566
South Korea,KOR,2022-01-04,66.042
South Korea,KOR,2022-01-05,64.478
South Korea,KOR,2022-01-06,61.699
South Korea,KOR,2022-01-07,60.02
South Korea,KOR,2022-01-08,57.318
South Korea,KOR,2022-01-09,56.72
South Korea,KOR,2022-01-10,57.203
South Korea,KOR,2022-01-11,57.608
South Korea,KOR,2022-01-12,56.141
South Korea,KOR,2022-01-13,56.682
South Korea,KOR,2022-01-14,57.434
South Korea,KOR,2022-01-15,58.322
South Korea,KOR,2022-01-16,59.055
South Korea,KOR,2022-01-17,60.638
South Korea,KOR,2022-01-18,62.819
South Korea,KOR,2022-01-19,67.296
South Korea,KOR,2022-01-20,71.137
South Korea,KOR,2022-01-21,73.375
South Korea,KOR,2022-01-22,78.547
South Korea,KOR,2022-01-23,85.186
South Korea,KOR,2022-01-24,89.953
South Korea,KOR,2022-01-25,96.052
South Korea,KOR,2022-01-26,100.298
South Korea,KOR,2022-01-27,107.033
South Korea,KOR,2022-01-28,113.614
South Korea,KOR,2022-01-29,119.635
South Korea,KOR,2022-01-30,124.537
South Korea,KOR,2022-01-31,131.35
South Korea,KOR,2022-02-01,135.634
South Korea,KOR,2022-02-02,141.424
South Korea,KOR,2022-02-03,144.956
South Korea,KOR,2022-02-04,152.618
South Korea,KOR,2022-02-05,163.02
South Korea,KOR,2022-02-06,168.906
South Korea,KOR,2022-02-07,173.634
South Korea,KOR,2022-02-08,180.736
South Korea,KOR,2022-02-09,185.889
South Korea,KOR,2022-02-10,189.614
South Korea,KOR,2022-02-11,187.954
South Korea,KOR,2022-02-12,185.272
South Korea,KOR,2022-02-13,184.422
South Korea,KOR,2022-02-14,182.879
South Korea,KOR,2022-02-15,179.598
South Korea,KOR,2022-02-16,183.786
South Korea,KOR,2022-02-17,185.773
South Korea,KOR,2022-02-18,190.193
South Korea,KOR,2022-02-19,191.1
South Korea,KOR,2022-02-20,196.677
South Korea,KOR,2022-02-21,199.823
South Korea,KOR,2022-02-22,205.652
South Korea,KOR,2022-02-23,209.453
South Korea,KOR,2022-02-24,215.668
South Korea,KOR,2022-02-25,223.947
South Korea,KOR,2022-02-26,233.365
South Korea,KOR,2022-02-27,238.614
South Korea,KOR,2022-02-28,240.081
South Korea,KOR,2022-03-01,243.285
South Korea,KOR,2022-03-02,238.344
South Korea,KOR,2022-03-03,234.697
South Korea,KOR,2022-03-04,233.693
South Korea,KOR,2022-03-05,235.314
South Korea,KOR,2022-03-06,232.169
South Korea,KOR,2022-03-07,230.76
South Korea,KOR,2022-03-08,231.705
South Korea,KOR,2022-03-09,241.779
South Korea,KOR,2022-03-10,249.325
South Korea,KOR,2022-03-11,251.217
South Korea,KOR,2022-03-12,253.996
South Korea,KOR,2022-03-13,257.142
South Korea,KOR,2022-03-14,257.142
South Korea,KOR,2022-03-15,259.477
South Korea,KOR,2022-03-16,259.265
South Korea,KOR,2022-03-17,260.461
South Korea,KOR,2022-03-18,256.138
South Korea,KOR,2022-03-19,250.136
South Korea,KOR,2022-03-20,245.446
South Korea,KOR,2022-03-21,242.725
South Korea,KOR,2022-03-22,239.579
South Korea,KOR,2022-03-23,238.479
South Korea,KOR,2022-03-24,236.549
South Korea,KOR,2022-03-25,241.046
South Korea,KOR,2022-03-26,242.783
South Korea,KOR,2022-03-27,244.366
South Korea,KOR,2022-03-28,243.208
South Korea,KOR,2022-03-29,241.857
South Korea,KOR,2022-03-30,240.139
South Korea,KOR,2022-03-31,234.986
South Korea,KOR,2022-04-01,230.605
South Korea,KOR,2022-04-02,227.247
South Korea,KOR,2022-04-03,221.747
South Korea,KOR,2022-04-04,219.238
South Korea,KOR,2022-04-05,214.934
South Korea,KOR,2022-04-06,210.766
South Korea,KOR,2022-04-07,208.103
South Korea,KOR,2022-04-08,201.193
South Korea,KOR,2022-04-09,194.535
South Korea,KOR,2022-04-10,189.903
South Korea,KOR,2022-04-11,187.24
South Korea,KOR,2022-04-12,186.372
South Korea,KOR,2022-04-13,181.682
South Korea,KOR,2022-04-14,174.348
South Korea,KOR,2022-04-15,168.153
South Korea,KOR,2022-04-16,160.202
South Korea,KOR,2022-04-17,152.174
South Korea,KOR,2022-04-18,145.129
South Korea,KOR,2022-04-19,134.399
South Korea,KOR,2022-04-20,120.465
South Korea,KOR,2022-04-21,109.909
South Korea,KOR,2022-04-22,102.42
South Korea,KOR,2022-04-23,97.171
South Korea,KOR,2022-04-24,94.875
South Korea,KOR,2022-04-25,91.13
South Korea,KOR,2022-04-26,88.622
South Korea,KOR,2022-04-27,85.457
South Korea,KOR,2022-04-28,84.607
South Korea,KOR,2022-04-29,80.439
South Korea,KOR,2022-04-30,74.282
South Korea,KOR,2022-05-01,69.207
South Korea,KOR,2022-05-02,66.949
South Korea,KOR,2022-05-03,62.741
South Korea,KOR,2022-05-04,59.326
South Korea,KOR,2022-05-05,56.585
South Korea,KOR,2022-05-06,52.59
South Korea,KOR,2022-05-07,52.262
South Korea,KOR,2022-05-08,51.992
South Korea,KOR,2022-05-09,53.111
South Korea,KOR,2022-05-10,52.532
South Korea,KOR,2022-05-11,51.548
South Korea,KOR,2022-05-12,49.772
South Korea,KOR,2022-05-13,51.336
South Korea,KOR,2022-05-14,49.464
South Korea,KOR,2022-05-15,47.418
South Korea,KOR,2022-05-16,44.697
South Korea,KOR,2022-05-17,42.034
South Korea,KOR,2022-05-18,38.579
South Korea,KOR,2022-05-19,35.549
South Korea,KOR,2022-05-20,33.117
South Korea,KOR,2022-05-21,31.901
South Korea,KOR,2022-05-22,29.779
South Korea,KOR,2022-05-23,29.142
South Korea,KOR,2022-05-24,28.022
South Korea,KOR,2022-05-25,27.598
South Korea,KOR,2022-05-26,26.864
South Korea,KOR,2022-05-27,25.205
South Korea,KOR,2022-05-28,22.696
South Korea,KOR,2022-05-29,21.615
South Korea,KOR,2022-05-30,20.882
South Korea,KOR,2022-05-31,19.666
South Korea,KOR,2022-06-01,17.967
South Korea,KOR,2022-06-02,16.076
South Korea,KOR,2022-06-03,15.266
South Korea,KOR,2022-06-04,14.648
South Korea,KOR,2022-06-05,14.725
South Korea,KOR,2022-06-06,14.243
South Korea,KOR,2022-06-07,12.93
South Korea,KOR,2022-06-08,12.043
South Korea,KOR,2022-06-09,12.66
South Korea,KOR,2022-06-10,12.68
South Korea,KOR,2022-06-11,12.351
South Korea,KOR,2022-06-12,11.56
South Korea,KOR,2022-06-13,11.483
South Korea,KOR,2022-06-14,11.444
South Korea,KOR,2022-06-15,11.174
South Korea,KOR,2022-06-16,10.479
South Korea,KOR,2022-06-17,9.669
South Korea,KOR,2022-06-18,8.974
South Korea,KOR,2022-06-19,8.607
South Korea,KOR,2022-06-20,8.357
South Korea,KOR,2022-06-21,8.144
South Korea,KOR,2022-06-22,8.376
South Korea,KOR,2022-06-23,8.26
South Korea,KOR,2022-06-24,8.241
South Korea,KOR,2022-06-25,8.241
South Korea,KOR,2022-06-26,8.221
South Korea,KOR,2022-06-27,8.125
South Korea,KOR,2022-06-28,8.279
South Korea,KOR,2022-06-29,7.971
South Korea,KOR,2022-06-30,7.681
South Korea,KOR,2022-07-01,7.546
South Korea,KOR,2022-07-02,7.585
South Korea,KOR,2022-07-03,7.874
South Korea,KOR,2022-07-04,8.569
South Korea,KOR,2022-07-05,9.206
South Korea,KOR,2022-07-06,10.036
South Korea,KOR,2022-07-07,11.502
South Korea,KOR,2022-07-08,12.969
South Korea,KOR,2022-07-09,14.938
South Korea,KOR,2022-07-10,15.439
South Korea,KOR,2022-07-11,15.845
South Korea,KOR,2022-07-12,17.041
South Korea,KOR,2022-07-13,18.566
South Korea,KOR,2022-07-14,18.913
South Korea,KOR,2022-07-15,20.592
South Korea,KOR,2022-07-16,21.422
South Korea,KOR,2022-07-18,23.12
South Korea,KOR,2022-07-19,25.571
South Korea,KOR,2022-07-20,27.733
South Korea,KOR,2022-07-21,28.871
South Korea,KOR,2022-07-22,32.21
South Korea,KOR,2022-07-23,33.272
South Korea,KOR,2022-07-24,33.831
South Korea,KOR,2022-07-25,34.256
South Korea,KOR,2022-07-26,35.26
South Korea,KOR,2022-07-27,35.626
South Korea,KOR,2022-07-28,37.286
South Korea,KOR,2022-07-29,37.46
South Korea,KOR,2022-07-30,38.811
South Korea,KOR,2022-07-31,40.335
South Korea,KOR,2022-08-01,40.509
South Korea,KOR,2022-08-02,41.59
South Korea,KOR,2022-08-03,45.006
South Korea,KOR,2022-08-04,47.823
South Korea,KOR,2022-08-05,50.911
South Korea,KOR,2022-08-06,53.748
South Korea,KOR,2022-08-07,55.446
South Korea,KOR,2022-08-08,57.28
South Korea,KOR,2022-08-09,58.997
South Korea,KOR,2022-08-10,59.808
South Korea,KOR,2022-08-11,59.904
South Korea,KOR,2022-08-12,62.606
South Korea,KOR,2022-08-13,66.003
South Korea,KOR,2022-08-14,69.651
South Korea,KOR,2022-08-15,71.812
South Korea,KOR,2022-08-16,72.391
South Korea,KOR,2022-08-17,74.958
South Korea,KOR,2022-08-18,79.223
South Korea,KOR,2022-08-19,78.798
South Korea,KOR,2022-08-20,74.244
South Korea,KOR,2022-08-21,69.245
South Korea,KOR,2022-08-22,66.254
South Korea,KOR,2022-08-23,66.717
South Korea,KOR,2022-08-24,62.684
South Korea,KOR,2022-08-25,56.411
South Korea,KOR,2022-08-26,52.397
South Korea,KOR,2022-08-27,50.853
South Korea,KOR,2022-08-28,50.66
South Korea,KOR,2022-08-29,49.058
South Korea,KOR,2022-08-30,46.569
South Korea,KOR,2022-08-31,44.292
South Korea,KOR,2022-09-01,42.053
South Korea,KOR,2022-09-02,40.084
South Korea,KOR,2022-09-03,38.849
South Korea,KOR,2022-09-04,37.286
South Korea,KOR,2022-09-05,37.054
South Korea,KOR,2022-09-06,35.858
South Korea,KOR,2022-09-07,35.51
South Korea,KOR,2022-09-08,35.838
South Korea,KOR,2022-09-09,35.896
South Korea,KOR,2022-09-10,34.082
South Korea,KOR,2022-09-11,32.287
South Korea,KOR,2022-09-12,32.172
South Korea,KOR,2022-09-13,29.759
South Korea,KOR,2022-09-14,28.698
South Korea,KOR,2022-09-15,28.428
South Korea,KOR,2022-09-16,27.135
South Korea,KOR,2022-09-17,27.771
South Korea,KOR,2022-09-18,28.119
South Korea,KOR,2022-09-19,27.173
South Korea,KOR,2022-09-20,27.27
South Korea,KOR,2022-09-21,26.035
South Korea,KOR,2022-09-22,23.487
South Korea,KOR,2022-09-23,21.538
South Korea,KOR,2022-09-24,19.878
South Korea,KOR,2022-09-25,18.643
South Korea,KOR,2022-09-26,18.006
South Korea,KOR,2022-09-27,17.678
South Korea,KOR,2022-09-28,17.003
South Korea,KOR,2022-09-29,16.597
South Korea,KOR,2022-09-30,16.713
South Korea,KOR,2022-10-01,16.288
South Korea,KOR,2022-10-02,16.25
South Korea,KOR,2022-10-03,16.346
South Korea,KOR,2022-10-04,15.111
South Korea,KOR,2022-10-05,14.513
South Korea,KOR,2022-10-06,14.86
South Korea,KOR,2022-10-07,14.088
South Korea,KOR,2022-10-08,13.76
South Korea,KOR,2022-10-09,13.336
South Korea,KOR,2022-10-10,12.602
South Korea,KOR,2022-10-11,12.448
South Korea,KOR,2022-10-12,11.637
South Korea,KOR,2022-10-13,11.174
South Korea,KOR,2022-10-14,11.193
South Korea,KOR,2022-10-15,11.444
South Korea,KOR,2022-10-16,11.734
South Korea,KOR,2022-10-17,12.371
South Korea,KOR,2022-10-18,13.567
South Korea,KOR,2022-10-19,14.629
South Korea,KOR,2022-10-20,14.822
South Korea,KOR,2022-10-21,15.478
South Korea,KOR,2022-10-22,16.095
South Korea,KOR,2022-10-23,16.385
South Korea,KOR,2022-10-24,16.269
South Korea,KOR,2022-10-25,16.404
South Korea,KOR,2022-10-26,16.617
South Korea,KOR,2022-10-27,17.099
South Korea,KOR,2022-10-28,17.427
South Korea,KOR,2022-10-29,17.987
South Korea,KOR,2022-10-30,18.643
South Korea,KOR,2022-10-31,19.241
South Korea,KOR,2022-11-01,19.666
South Korea,KOR,2022-11-02,21.364
South Korea,KOR,2022-11-03,22.638
South Korea,KOR,2022-11-04,23.989
South Korea,KOR,2022-11-05,23.989
South Korea,KOR,2022-11-06,23.989
South Korea,KOR,2022-11-07,24.336
South Korea,KOR,2022-11-08,25.687
South Korea,KOR,2022-11-09,25.61
South Korea,KOR,2022-11-10,26.208
South Korea,KOR,2022-11-11,26.556
South Korea,KOR,2022-11-12,28.312
South Korea,KOR,2022-11-13,29.335
South Korea,KOR,2022-11-14,30.551
South Korea,KOR,2022-11-15,31.091
South Korea,KOR,2022-11-16,31.419
South Korea,KOR,2022-11-17,30.801
South Korea,KOR,2022-11-18,30.068
South Korea,KOR,2022-11-19,28.794
South Korea,KOR,2022-11-20,28.273
South Korea,KOR,2022-11-21,27.25
South Korea,KOR,2022-11-22,26.652
South Korea,KOR,2022-11-23,25.842
South Korea,KOR,2022-11-24,25.726
South Korea,KOR,2022-11-25,25.649
South Korea,KOR,2022-11-26,25.07
South Korea,KOR,2022-11-27,24.51
South Korea,KOR,2022-11-28,24.356
South Korea,KOR,2022-11-29,23.931
South Korea,KOR,2022-11-30,24.51
South Korea,KOR,2022-12-01,24.568
South Korea,KOR,2022-12-02,24.259
South Korea,KOR,2022-12-03,24.201
South Korea,KOR,2022-12-04,24.375
South Korea,KOR,2022-12-05,24.24
South Korea,KOR,2022-12-06,23.95
South Korea,KOR,2022-12-07,23.584
South Korea,KOR,2022-12-08,23.12
South Korea,KOR,2022-12-09,23.777
South Korea,KOR,2022-12-10,25.668
South Korea,KOR,2022-12-11,25.919
South Korea,KOR,2022-12-12,25.687
South Korea,KOR,2022-12-13,26.073
South Korea,KOR,2022-12-14,26.189
South Korea,KOR,2022-12-15,26.305
South Korea,KOR,2022-12-16,26.092
South Korea,KOR,2022-12-17,25.166
South Korea,KOR,2022-12-18,25.301
South Korea,KOR,2022-12-19,25.764
South Korea,KOR,2022-12-20,25.513
South Korea,KOR,2022-12-21,25.977
South Korea,KOR,2022-12-22,26.343
South Korea,KOR,2022-12-23,26.073
South Korea,KOR,2022-12-24,26.228
South Korea,KOR,2022-12-25,25.957
South Korea,KOR,2022-12-26,25.784
South Korea,KOR,2022-12-27,25.764
South Korea,KOR,2022-12-28,25.842
South Korea,KOR,2022-12-29,26.401
South Korea,KOR,2022-12-30,26.98
South Korea,KOR,2022-12-31,26.247
South Korea,KOR,2023-01-01,26.073
South Korea,KOR,2023-01-02,26.266
South Korea,KOR,2023-01-03,25.475
South Korea,KOR,2023-01-04,24.703
South Korea,KOR,2023-01-05,23.873
South Korea,KOR,2023-01-06,22.599
South Korea,KOR,2023-01-07,22.561
South Korea,KOR,2023-01-09,21.692
South Korea,KOR,2023-01-10,22.445
South Korea,KOR,2023-01-11,23.005
South Korea,KOR,2023-01-12,21.75
South Korea,KOR,2023-01-13,20.766
South Korea,KOR,2023-01-14,20.882
South Korea,KOR,2023-01-15,19.897
South Korea,KOR,2023-01-16,19.164
South Korea,KOR,2023-01-17,18.18
South Korea,KOR,2023-01-18,17.446
South Korea,KOR,2023-01-19,17.138
South Korea,KOR,2023-01-20,17.08
South Korea,KOR,2023-01-21,16.25
South Korea,KOR,2023-01-22,15.285
South Korea,KOR,2023-01-23,15.517
South Korea,KOR,2023-01-24,14.397
South Korea,KOR,2023-01-25,13.085
South Korea,KOR,2023-01-26,12.834
South Korea,KOR,2023-01-27,12.757
South Korea,KOR,2023-01-28,12.197
South Korea,KOR,2023-01-29,12.294
South Korea,KOR,2023-01-30,11.637
South Korea,KOR,2023-01-31,11.869
South Korea,KOR,2023-02-01,12.139
South Korea,KOR,2023-02-02,11.464
South Korea,KOR,2023-02-03,10.537
South Korea,KOR,2023-02-04,9.264
South Korea,KOR,2023-02-08,9.09
South Korea,KOR,2023-02-09,9.457
South Korea,KOR,2023-02-10,9.534
South Korea,KOR,2023-02-11,8.82
South Korea,KOR,2023-02-12,7.971
South Korea,KOR,2023-02-13,6.735
South Korea,KOR,2023-02-14,7.334
South Korea,KOR,2023-02-15,7.411
South Korea,KOR,2023-02-16,7.276
South Korea,KOR,2023-02-17,6.677
South Korea,KOR,2023-02-18,6.562
South Korea,KOR,2023-02-19,6.542
South Korea,KOR,2023-02-20,6.677
South Korea,KOR,2023-02-21,6.735
South Korea,KOR,2023-02-22,6.369
South Korea,KOR,2023-02-24,6.234
South Korea,KOR,2023-02-25,6.311
South Korea,KOR,2023-02-26,6.407
South Korea,KOR,2023-02-27,6.407
South Korea,KOR,2023-02-28,6.099
South Korea,KOR,2023-03-01,5.886
South Korea,KOR,2023-03-02,5.732
South Korea,KOR,2023-03-03,5.346
South Korea,KOR,2023-03-04,4.941
Spain,ESP,2020-08-07,58.202
Spain,ESP,2020-08-08,59.505
Spain,ESP,2020-08-09,60.536
Spain,ESP,2020-08-10,63.774
Spain,ESP,2020-08-11,67.538
Spain,ESP,2020-08-12,70.208
Spain,ESP,2020-08-13,73.762
Spain,ESP,2020-08-14,77.588
Spain,ESP,2020-08-15,81.205
Spain,ESP,2020-08-16,84.149
Spain,ESP,2020-08-17,86.924
Spain,ESP,2020-08-18,90.331
Spain,ESP,2020-08-19,93.779
Spain,ESP,2020-08-20,96.933
Spain,ESP,2020-08-21,99.982
Spain,ESP,2020-08-22,102.863
Spain,ESP,2020-08-23,104.86
Spain,ESP,2020-08-24,109.023
Spain,ESP,2020-08-25,113.102
Spain,ESP,2020-08-26,115.331
Spain,ESP,2020-08-27,118.99
Spain,ESP,2020-08-28,122.943
Spain,ESP,2020-08-29,127.148
Spain,ESP,2020-08-30,128.725
Spain,ESP,2020-08-31,127.968
Spain,ESP,2020-09-01,128.915
Spain,ESP,2020-09-02,131.921
Spain,ESP,2020-09-03,133.288
Spain,ESP,2020-09-04,133.73
Spain,ESP,2020-09-05,133.393
Spain,ESP,2020-09-06,134.592
Spain,ESP,2020-09-07,136.463
Spain,ESP,2020-09-08,137.662
Spain,ESP,2020-09-09,139.386
Spain,ESP,2020-09-10,140.689
Spain,ESP,2020-09-11,144.558
Spain,ESP,2020-09-12,148.722
Spain,ESP,2020-09-13,152.338
Spain,ESP,2020-09-14,156.649
Spain,ESP,2020-09-15,160.875
Spain,ESP,2020-09-16,163.503
Spain,ESP,2020-09-17,167.204
Spain,ESP,2020-09-18,170.253
Spain,ESP,2020-09-19,172.902
Spain,ESP,2020-09-20,172.23
Spain,ESP,2020-09-21,173.071
Spain,ESP,2020-09-22,173.743
Spain,ESP,2020-09-23,174.269
Spain,ESP,2020-09-24,175.068
Spain,ESP,2020-09-25,172.629
Spain,ESP,2020-09-26,170.085
Spain,ESP,2020-09-27,169.244
Spain,ESP,2020-09-28,167.835
Spain,ESP,2020-09-29,165.732
Spain,ESP,2020-09-30,164.176
Spain,ESP,2020-10-01,160.833
Spain,ESP,2020-10-02,159.992
Spain,ESP,2020-10-03,158.857
Spain,ESP,2020-10-04,157.301
Spain,ESP,2020-10-05,156.754
Spain,ESP,2020-10-06,157.49
Spain,ESP,2020-10-07,157.301
Spain,ESP,2020-10-08,159.214
Spain,ESP,2020-10-09,161.947
Spain,ESP,2020-10-10,165.165
Spain,ESP,2020-10-11,172.272
Spain,ESP,2020-10-12,172.124
Spain,ESP,2020-10-13,174.458
Spain,ESP,2020-10-14,178.453
Spain,ESP,2020-10-15,181.692
Spain,ESP,2020-10-16,185.287
Spain,ESP,2020-10-17,188.672
Spain,ESP,2020-10-18,189.892
Spain,ESP,2020-10-19,200.468
Spain,ESP,2020-10-20,208.585
Spain,ESP,2020-10-21,217.206
Spain,ESP,2020-10-22,227.803
Spain,ESP,2020-10-23,235.961
Spain,ESP,2020-10-24,244.603
Spain,ESP,2020-10-25,250.007
Spain,ESP,2020-10-26,257.535
Spain,ESP,2020-10-27,265.399
Spain,ESP,2020-10-28,273.221
Spain,ESP,2020-10-29,278.099
Spain,ESP,2020-10-30,285.164
Spain,ESP,2020-10-31,292.313
Spain,ESP,2020-11-01,299.104
Spain,ESP,2020-11-02,298.516
Spain,ESP,2020-11-03,301.817
Spain,ESP,2020-11-04,303.394
Spain,ESP,2020-11-05,301.838
Spain,ESP,2020-11-06,300.934
Spain,ESP,2020-11-07,298.6
Spain,ESP,2020-11-08,294.752
Spain,ESP,2020-11-09,297.191
Spain,ESP,2020-11-10,296.014
Spain,ESP,2020-11-11,291.556
Spain,ESP,2020-11-12,289.138
Spain,ESP,2020-11-13,283.776
Spain,ESP,2020-11-14,279.55
Spain,ESP,2020-11-15,274.041
Spain,ESP,2020-11-16,269.793
Spain,ESP,2020-11-17,261.193
Spain,ESP,2020-11-18,251.815
Spain,ESP,2020-11-19,243.363
Spain,ESP,2020-11-20,233.838
Spain,ESP,2020-11-21,224.628
Spain,ESP,2020-11-22,217.668
Spain,ESP,2020-11-23,207.281
Spain,ESP,2020-11-24,197.735
Spain,ESP,2020-11-25,191.658
Spain,ESP,2020-11-26,186.002
Spain,ESP,2020-11-27,180.787
Spain,ESP,2020-11-28,175.005
Spain,ESP,2020-11-29,171.241
Spain,ESP,2020-11-30,167.541
Spain,ESP,2020-12-01,164.681
Spain,ESP,2020-12-02,159.656
Spain,ESP,2020-12-03,154.546
Spain,ESP,2020-12-04,151.266
Spain,ESP,2020-12-05,147.649
Spain,ESP,2020-12-06,147.082
Spain,ESP,2020-12-07,140.311
Spain,ESP,2020-12-08,132.174
Spain,ESP,2020-12-09,131.669
Spain,ESP,2020-12-10,134.36
Spain,ESP,2020-12-11,135.559
Spain,ESP,2020-12-12,137.557
Spain,ESP,2020-12-13,137.094
Spain,ESP,2020-12-14,142.939
Spain,ESP,2020-12-15,150.194
Spain,ESP,2020-12-16,151.476
Spain,ESP,2020-12-17,149.962
Spain,ESP,2020-12-18,150.656
Spain,ESP,2020-12-19,150.698
Spain,ESP,2020-12-20,152.17
Spain,ESP,2020-12-21,153.221
Spain,ESP,2020-12-22,153.873
Spain,ESP,2020-12-23,156.291
Spain,ESP,2020-12-24,158.436
Spain,ESP,2020-12-25,154.294
Spain,ESP,2020-12-26,150.383
Spain,ESP,2020-12-27,153.705
Spain,ESP,2020-12-28,155.03
Spain,ESP,2020-12-29,158.478
Spain,ESP,2020-12-30,159.424
Spain,ESP,2020-12-31,161.106
Spain,ESP,2021-01-01,164.029
Spain,ESP,2021-01-02,167.961
Spain,ESP,2021-01-03,172.124
Spain,ESP,2021-01-04,180.451
Spain,ESP,2021-01-05,186.78
Spain,ESP,2021-01-06,192.836
Spain,ESP,2021-01-07,204.695
Spain,ESP,2021-01-08,222.021
Spain,ESP,2021-01-09,237.013
Spain,ESP,2021-01-10,245.718
Spain,ESP,2021-01-11,256.883
Spain,ESP,2021-01-12,270.403
Spain,ESP,2021-01-13,290.631
Spain,ESP,2021-01-14,307.011
